filename,prompt
086_Chicago_vibrant_Art_Nouveau_photorealistic_hig.png,"Chicago, vibrant, Art Nouveau, photorealistic, high quality, street-level, afternoon, warm sunlight, greenery, terracotta, clear sky, ornate details, people strolling along the sidewalk, realistic rendering style, subtle contrast between old and new architectural styles."""
087_Paris_a_contemplative_atmosphere_with_a_mix_of_mo.png,"Paris, a contemplative atmosphere with a mix of modern and neoclassical architectural styles, high-quality realistic photography, an aerial viewpoint, late afternoon, spring season, prominent stone and iron materials, soft climate with gentle sunlight, street lamps, minimal human activity, photorealistic rendering style, and subtle visual metaphors of old and new architecture blending together."""
088_New_Haven_Connecticut_nostalgic_neoclassical_p.png,"New Haven, Connecticut, nostalgic, neoclassical, photorealistic, high quality, street-level, afternoon, spring, limestone, cloudy, ornate lampposts, people strolling."""
089_Buffalo_New_York_stately_neoclassical_photorea.png,"Buffalo, New York, stately, neoclassical, photorealistic, high quality, street-level, late afternoon, spring, limestone, cloudy, warm sunlight, ornate lampposts, people walking in the background, realistic rendering."""
090_In_Kyrios_a_contemplative_ancient_city_with_a_mi.png,"In Kyrios, a contemplative, ancient city with a mix of neoclassical and Byzantine architectural styles, high-quality, aerial photography captures the sprawling metropolis at dawn during spring, with prominent marble structures, terracotta rooftops, and lush greenery, set against a soft, golden light that symbolizes the gradual evolution of societal thought."""
091_In_Athens_Greece_a_city_steeped_in_ancient_histo.png,"In Athens, Greece, a city steeped in ancient history and philosophical inquiry, a contemplative, low-angle shot captures the imposing façade of an ancient temple, its weathered stones bearing testament to the enduring legacy of human thought and creative expression. The warm sunlight casts long shadows across the structure's geometric forms, symbolizing the interplay between light and darkness that underlies the text's themes of thinking and building."""
092_New_Orleans_contemplative_Beaux-Arts_architectur.png,"New Orleans, contemplative, Beaux-Arts architectural style, realistic photography style, high quality, street-level viewpoint, late afternoon, spring, ironwork, humid climate, warm light, ornate street lamps, people strolling along the sidewalk."""
093_Zhilakai_Eastern_Europe_contemplative_postmoder.png,"Zhilakai, Eastern Europe, contemplative, postmodern, photorealistic, high quality, street-level, late afternoon, spring, concrete, steel, overcast sky, soft light, empty streets, subtle graffiti, rendering style, with faint outlines of old buildings in the background to represent the shadow of a shade."""
094_Charleston_a_city_with_a_rich_historical_context_.png,"Charleston, a city with a rich historical context, features a mix of colonial and antebellum architectural styles, reflecting the complex legacy of its past. The image captures a high-quality, street-level view of a historic district at dusk during spring, with warm golden light casting long shadows across the cobblestone streets. Prominent materials include weathered brick, ornate ironwork, and worn wooden shutters. A gentle breeze stirs the leaves of ancient live oaks, while the atmosphere is contemplative, inviting reflection on the city's complex history and the tension between its past and present."""
095_Zhilakai_a_tense_postmodern_city_with_brutalist_.png,"Zhilakai, a tense, postmodern city with brutalist architectural style, high-quality realistic photography, isometric viewpoint, late afternoon, spring season, prominent concrete and steel materials, overcast climate with soft light, empty streets without human activity, and a rendering style that emphasizes the contrast between old and new structures."""
096_Birmingham_England_melancholic_post-industrial_.png,"Birmingham, England, melancholic, post-industrial, bleak, high quality, street-level, late afternoon, spring, concrete, pollution, grey sky, harsh shadows, abandoned buildings, few pedestrians, photorealistic, littered streets with discarded trash and graffiti."""
097_Tokyo_Tense_Brutalist_Photorealistic_High_qual.png,"Tokyo, Tense, Brutalist, Photorealistic, High quality, Street-level, Late afternoon, Spring, Concrete, Rainy, Low light, Streetlights, Pedestrians rushing to find shelter from the rain, Realistic."""
098_In_Zhilakai_a_dystopian_metropolis_with_a_bleak_.png,"In Zhilakai, a dystopian metropolis with a bleak, postmodern atmosphere, a sprawling brutalist skyscraper looms over the cityscape, its cold, grey concrete façade reflecting the soullessness of modern urban life. The high-quality photograph is taken from a street-level viewpoint at dusk during spring, capturing the harsh light of the setting sun as it casts long shadows across the deserted streets, where only a few pedestrians hurry by, lost in thought. The prominent materials are exposed concrete and steel, with a climate of heavy smog and pollution hanging over the city. The rendering style is photorealistic, with an emphasis on capturing the gritty, urban texture of Zhilakai's architecture."""
099_Zhilakai_a_dense_industrial_metropolis_with_a_te.png,"Zhilakai, a dense, industrial metropolis with a tense, foreboding atmosphere, features brutalist architecture with imposing concrete structures, high-quality realistic photography from a street-level viewpoint at dusk during spring, prominent materials include weathered steel and rough-hewn granite, climate is overcast with moderate winds, light quality is dim with long shadows, street elements are narrow alleys and worn sidewalks, human activity is minimal, rendering style is photorealistic, and additional detail includes flickering streetlights casting eerie shadows on the buildings."""
